params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 30000 steps ...
    43/30000: episode: 1, duration: 0.512s, episode steps:  43, steps per second:  84, episode reward: -34.890, mean reward: -0.811 [-32.604,  2.901], mean action: 15.419 [3.000, 21.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 20046/30000: episode: 589, duration: 0.733s, episode steps:  30, steps per second:  41, episode reward: 38.592, mean reward:  1.286 [-2.815, 32.427], mean action: 1.500 [0.000, 6.000],  loss: 0.018193, mae: 0.290400, mean_q: 0.452636, mean_eps: 0.000000
 20078/30000: episode: 590, duration: 0.642s, episode steps:  32, steps per second:  50, episode reward: 39.000, mean reward:  1.219 [-2.313, 32.120], mean action: 1.188 [0.000, 6.000],  loss: 0.016193, mae: 0.287042, mean_q: 0.467966, mean_eps: 0.000000
 20122/30000: episode: 591, duration: 0.805s, episode steps:  44, steps per second:  55, episode reward: 36.000, mean reward:  0.818 [-2.294, 32.760], mean action: 1.705 [0.000, 3.000],  loss: 0.018106, mae: 0.305375, mean_q: 0.429366, mean_eps: 0.000000
 20159/30000: episode: 592, duration: 0.906s, episode steps:  37, steps per second:  41, episode reward: 32.663, mean reward:  0.883 [-2.532, 32.163], mean action: 3.216 [0.000, 16.000],  loss: 0.015678, mae: 0.293439, mean_q: 0.418172, mean_eps: 0.000000
 20205/30000: episode: 593, duration: 0.759s, episode steps:  46, steps per second:  61, episode reward: 33.000, mean reward:  0.717 [-3.000, 32.290], mean action: 3.000 [0.000, 18.000],  loss: 0.016487, mae: 0.294288, mean_q: 0.410691, mean_eps: 0.000000
 20232/30000: episode: 594, duration: 0.430s, episode steps:  27, steps per second:  63, episode reward: 39.000, mean reward:  1.444 [-3.000, 32.050], mean action: 3.741 [0.000, 13.000],  loss: 0.017966, mae: 0.307280, mean_q: 0.374925, mean_eps: 0.000000
 20277/30000: episode: 595, duration: 0.653s, episode steps:  45, steps per second:  69, episode reward: -32.230, mean reward: -0.716 [-32.875,  2.470], mean action: 4.356 [0.000, 17.000],  loss: 0.016997, mae: 0.298020, mean_q: 0.370613, mean_eps: 0.000000
 20325/30000: episode: 596, duration: 0.649s, episode steps:  48, steps per second:  74, episode reward: 40.723, mean reward:  0.848 [-2.319, 32.100], mean action: 2.083 [0.000, 12.000],  loss: 0.016062, mae: 0.298596, mean_q: 0.387610, mean_eps: 0.000000
 20347/30000: episode: 597, duration: 0.295s, episode steps:  22, steps per second:  75, episode reward: 38.197, mean reward:  1.736 [-2.900, 32.150], mean action: 2.409 [0.000, 15.000],  loss: 0.014601, mae: 0.281876, mean_q: 0.444199, mean_eps: 0.000000
 20378/30000: episode: 598, duration: 0.380s, episode steps:  31, steps per second:  82, episode reward: 33.000, mean reward:  1.065 [-3.000, 32.030], mean action: 5.226 [0.000, 16.000],  loss: 0.014385, mae: 0.285195, mean_q: 0.430821, mean_eps: 0.000000
 20420/30000: episode: 599, duration: 1.281s, episode steps:  42, steps per second:  33, episode reward: 38.155, mean reward:  0.908 [-2.490, 32.080], mean action: 2.095 [0.000, 16.000],  loss: 0.023029, mae: 0.343335, mean_q: 0.373771, mean_eps: 0.000000
 20448/30000: episode: 600, duration: 0.478s, episode steps:  28, steps per second:  59, episode reward: 41.773, mean reward:  1.492 [-2.329, 32.100], mean action: 1.679 [0.000, 16.000],  loss: 0.021962, mae: 0.330606, mean_q: 0.388858, mean_eps: 0.000000
 20475/30000: episode: 601, duration: 0.732s, episode steps:  27, steps per second:  37, episode reward: 35.371, mean reward:  1.310 [-3.000, 31.451], mean action: 3.407 [0.000, 16.000],  loss: 0.020262, mae: 0.317530, mean_q: 0.369763, mean_eps: 0.000000
 20507/30000: episode: 602, duration: 1.082s, episode steps:  32, steps per second:  30, episode reward: 38.026, mean reward:  1.188 [-3.000, 32.079], mean action: 3.281 [0.000, 16.000],  loss: 0.017118, mae: 0.302725, mean_q: 0.392313, mean_eps: 0.000000
 20530/30000: episode: 603, duration: 0.332s, episode steps:  23, steps per second:  69, episode reward: 42.000, mean reward:  1.826 [-2.067, 30.315], mean action: 2.348 [0.000, 17.000],  loss: 0.018805, mae: 0.317644, mean_q: 0.341491, mean_eps: 0.000000
 20545/30000: episode: 604, duration: 0.216s, episode steps:  15, steps per second:  69, episode reward: 44.303, mean reward:  2.954 [-2.417, 32.206], mean action: 1.800 [0.000, 12.000],  loss: 0.020209, mae: 0.333189, mean_q: 0.321776, mean_eps: 0.000000
 20601/30000: episode: 605, duration: 1.051s, episode steps:  56, steps per second:  53, episode reward: 35.385, mean reward:  0.632 [-2.210, 32.200], mean action: 2.857 [0.000, 21.000],  loss: 0.017746, mae: 0.304902, mean_q: 0.388231, mean_eps: 0.000000
 20635/30000: episode: 606, duration: 0.549s, episode steps:  34, steps per second:  62, episode reward: 44.697, mean reward:  1.315 [-2.195, 32.320], mean action: 3.324 [0.000, 16.000],  loss: 0.018245, mae: 0.303673, mean_q: 0.404587, mean_eps: 0.000000
 20661/30000: episode: 607, duration: 0.376s, episode steps:  26, steps per second:  69, episode reward: 39.000, mean reward:  1.500 [-2.264, 32.130], mean action: 2.346 [0.000, 16.000],  loss: 0.017131, mae: 0.296221, mean_q: 0.414851, mean_eps: 0.000000
 20679/30000: episode: 608, duration: 0.241s, episode steps:  18, steps per second:  75, episode reward: 41.168, mean reward:  2.287 [-2.514, 31.400], mean action: 3.000 [0.000, 16.000],  loss: 0.014880, mae: 0.285066, mean_q: 0.398318, mean_eps: 0.000000
 20704/30000: episode: 609, duration: 0.319s, episode steps:  25, steps per second:  78, episode reward: 35.498, mean reward:  1.420 [-2.383, 29.200], mean action: 3.640 [0.000, 17.000],  loss: 0.015262, mae: 0.296201, mean_q: 0.363520, mean_eps: 0.000000
 20720/30000: episode: 610, duration: 0.207s, episode steps:  16, steps per second:  77, episode reward: 47.672, mean reward:  2.979 [-0.110, 32.590], mean action: 1.000 [1.000, 1.000],  loss: 0.013892, mae: 0.284980, mean_q: 0.376985, mean_eps: 0.000000
 20751/30000: episode: 611, duration: 0.421s, episode steps:  31, steps per second:  74, episode reward: 38.598, mean reward:  1.245 [-2.612, 31.655], mean action: 3.387 [0.000, 15.000],  loss: 0.020603, mae: 0.301556, mean_q: 0.451628, mean_eps: 0.000000
 20783/30000: episode: 612, duration: 0.608s, episode steps:  32, steps per second:  53, episode reward: 39.000, mean reward:  1.219 [-2.939, 32.180], mean action: 5.188 [0.000, 15.000],  loss: 0.016754, mae: 0.289852, mean_q: 0.414368, mean_eps: 0.000000
 20802/30000: episode: 613, duration: 0.269s, episode steps:  19, steps per second:  71, episode reward: 46.451, mean reward:  2.445 [-0.632, 32.261], mean action: 4.211 [0.000, 14.000],  loss: 0.017291, mae: 0.306793, mean_q: 0.358067, mean_eps: 0.000000
 20820/30000: episode: 614, duration: 0.274s, episode steps:  18, steps per second:  66, episode reward: 38.971, mean reward:  2.165 [-3.000, 32.041], mean action: 0.500 [0.000, 1.000],  loss: 0.014962, mae: 0.294854, mean_q: 0.359248, mean_eps: 0.000000
 20869/30000: episode: 615, duration: 0.663s, episode steps:  49, steps per second:  74, episode reward: 32.382, mean reward:  0.661 [-2.650, 32.123], mean action: 2.959 [0.000, 10.000],  loss: 0.016440, mae: 0.293316, mean_q: 0.392473, mean_eps: 0.000000
 20897/30000: episode: 616, duration: 0.378s, episode steps:  28, steps per second:  74, episode reward: 41.009, mean reward:  1.465 [-2.061, 31.895], mean action: 0.679 [0.000, 3.000],  loss: 0.013429, mae: 0.284352, mean_q: 0.395569, mean_eps: 0.000000
 20920/30000: episode: 617, duration: 0.508s, episode steps:  23, steps per second:  45, episode reward: 41.704, mean reward:  1.813 [-2.228, 32.365], mean action: 3.261 [0.000, 21.000],  loss: 0.018165, mae: 0.301765, mean_q: 0.385824, mean_eps: 0.000000
 20936/30000: episode: 618, duration: 0.205s, episode steps:  16, steps per second:  78, episode reward: 45.000, mean reward:  2.813 [-2.378, 32.450], mean action: 2.562 [0.000, 15.000],  loss: 0.012901, mae: 0.286694, mean_q: 0.367882, mean_eps: 0.000000
 20963/30000: episode: 619, duration: 0.318s, episode steps:  27, steps per second:  85, episode reward: 35.111, mean reward:  1.300 [-3.000, 31.896], mean action: 2.185 [1.000, 3.000],  loss: 0.016790, mae: 0.310372, mean_q: 0.354276, mean_eps: 0.000000
 20992/30000: episode: 620, duration: 0.361s, episode steps:  29, steps per second:  80, episode reward: 36.000, mean reward:  1.241 [-3.000, 32.220], mean action: 2.724 [0.000, 15.000],  loss: 0.015315, mae: 0.286391, mean_q: 0.404207, mean_eps: 0.000000
 21018/30000: episode: 621, duration: 0.320s, episode steps:  26, steps per second:  81, episode reward: 36.000, mean reward:  1.385 [-3.000, 32.090], mean action: 2.692 [0.000, 15.000],  loss: 0.022114, mae: 0.320203, mean_q: 0.364967, mean_eps: 0.000000
 21053/30000: episode: 622, duration: 0.441s, episode steps:  35, steps per second:  79, episode reward: 35.635, mean reward:  1.018 [-3.000, 32.100], mean action: 2.371 [0.000, 12.000],  loss: 0.020489, mae: 0.312465, mean_q: 0.408512, mean_eps: 0.000000
 21078/30000: episode: 623, duration: 0.278s, episode steps:  25, steps per second:  90, episode reward: 42.000, mean reward:  1.680 [-2.474, 33.000], mean action: 2.320 [0.000, 16.000],  loss: 0.015092, mae: 0.278551, mean_q: 0.445011, mean_eps: 0.000000
 21111/30000: episode: 624, duration: 0.390s, episode steps:  33, steps per second:  85, episode reward: 41.027, mean reward:  1.243 [-2.720, 32.400], mean action: 2.182 [0.000, 8.000],  loss: 0.021507, mae: 0.323530, mean_q: 0.393152, mean_eps: 0.000000
 21132/30000: episode: 625, duration: 0.253s, episode steps:  21, steps per second:  83, episode reward: 41.499, mean reward:  1.976 [-2.544, 32.354], mean action: 4.333 [0.000, 16.000],  loss: 0.016605, mae: 0.297631, mean_q: 0.418794, mean_eps: 0.000000
 21167/30000: episode: 626, duration: 0.510s, episode steps:  35, steps per second:  69, episode reward: 36.000, mean reward:  1.029 [-2.595, 32.270], mean action: 2.771 [0.000, 16.000],  loss: 0.021732, mae: 0.318927, mean_q: 0.408851, mean_eps: 0.000000
 21187/30000: episode: 627, duration: 0.246s, episode steps:  20, steps per second:  81, episode reward: 44.903, mean reward:  2.245 [-2.354, 32.003], mean action: 1.950 [1.000, 4.000],  loss: 0.019735, mae: 0.300316, mean_q: 0.438713, mean_eps: 0.000000
 21209/30000: episode: 628, duration: 0.281s, episode steps:  22, steps per second:  78, episode reward: 46.939, mean reward:  2.134 [ 0.000, 32.059], mean action: 2.227 [0.000, 4.000],  loss: 0.016809, mae: 0.298863, mean_q: 0.400344, mean_eps: 0.000000
 21226/30000: episode: 629, duration: 0.235s, episode steps:  17, steps per second:  72, episode reward: 41.459, mean reward:  2.439 [-2.194, 32.749], mean action: 0.941 [0.000, 4.000],  loss: 0.019298, mae: 0.303820, mean_q: 0.442116, mean_eps: 0.000000
 21247/30000: episode: 630, duration: 0.262s, episode steps:  21, steps per second:  80, episode reward: 41.367, mean reward:  1.970 [-3.000, 31.940], mean action: 3.000 [0.000, 12.000],  loss: 0.018418, mae: 0.300902, mean_q: 0.450000, mean_eps: 0.000000
 21271/30000: episode: 631, duration: 0.301s, episode steps:  24, steps per second:  80, episode reward: 41.365, mean reward:  1.724 [-2.498, 31.898], mean action: 1.667 [0.000, 12.000],  loss: 0.018406, mae: 0.302859, mean_q: 0.384023, mean_eps: 0.000000
 21290/30000: episode: 632, duration: 0.235s, episode steps:  19, steps per second:  81, episode reward: 41.879, mean reward:  2.204 [-2.498, 32.010], mean action: 4.105 [0.000, 15.000],  loss: 0.020301, mae: 0.315362, mean_q: 0.372425, mean_eps: 0.000000
 21311/30000: episode: 633, duration: 0.265s, episode steps:  21, steps per second:  79, episode reward: 38.315, mean reward:  1.825 [-3.000, 32.200], mean action: 3.476 [0.000, 15.000],  loss: 0.017759, mae: 0.290664, mean_q: 0.462046, mean_eps: 0.000000
 21335/30000: episode: 634, duration: 0.579s, episode steps:  24, steps per second:  41, episode reward: 35.973, mean reward:  1.499 [-3.000, 32.180], mean action: 3.167 [0.000, 16.000],  loss: 0.018465, mae: 0.296991, mean_q: 0.428211, mean_eps: 0.000000
 21368/30000: episode: 635, duration: 0.564s, episode steps:  33, steps per second:  59, episode reward: 38.103, mean reward:  1.155 [-2.398, 32.630], mean action: 2.879 [0.000, 12.000],  loss: 0.015881, mae: 0.289038, mean_q: 0.433056, mean_eps: 0.000000
 21395/30000: episode: 636, duration: 0.364s, episode steps:  27, steps per second:  74, episode reward: 47.210, mean reward:  1.749 [-0.298, 32.806], mean action: 5.074 [0.000, 15.000],  loss: 0.015620, mae: 0.289310, mean_q: 0.456599, mean_eps: 0.000000
 21438/30000: episode: 637, duration: 0.731s, episode steps:  43, steps per second:  59, episode reward: 32.625, mean reward:  0.759 [-3.000, 32.292], mean action: 8.930 [0.000, 17.000],  loss: 0.018316, mae: 0.303011, mean_q: 0.425929, mean_eps: 0.000000
 21494/30000: episode: 638, duration: 0.886s, episode steps:  56, steps per second:  63, episode reward: 35.802, mean reward:  0.639 [-2.411, 32.251], mean action: 1.821 [0.000, 16.000],  loss: 0.016638, mae: 0.295570, mean_q: 0.395549, mean_eps: 0.000000
 21512/30000: episode: 639, duration: 0.267s, episode steps:  18, steps per second:  67, episode reward: 41.616, mean reward:  2.312 [-2.599, 32.144], mean action: 1.889 [0.000, 6.000],  loss: 0.018495, mae: 0.308252, mean_q: 0.403631, mean_eps: 0.000000
 21541/30000: episode: 640, duration: 0.430s, episode steps:  29, steps per second:  67, episode reward: 39.000, mean reward:  1.345 [-2.626, 32.290], mean action: 1.483 [0.000, 3.000],  loss: 0.017984, mae: 0.296938, mean_q: 0.434128, mean_eps: 0.000000
 21610/30000: episode: 641, duration: 2.142s, episode steps:  69, steps per second:  32, episode reward: 32.567, mean reward:  0.472 [-2.460, 32.130], mean action: 1.420 [0.000, 16.000],  loss: 0.018194, mae: 0.303812, mean_q: 0.398633, mean_eps: 0.000000
 21627/30000: episode: 642, duration: 0.431s, episode steps:  17, steps per second:  39, episode reward: 47.173, mean reward:  2.775 [-0.455, 32.091], mean action: 0.529 [0.000, 1.000],  loss: 0.015494, mae: 0.283434, mean_q: 0.407365, mean_eps: 0.000000
 21667/30000: episode: 643, duration: 0.995s, episode steps:  40, steps per second:  40, episode reward: 41.637, mean reward:  1.041 [-2.423, 31.727], mean action: 1.300 [0.000, 6.000],  loss: 0.015927, mae: 0.293068, mean_q: 0.379792, mean_eps: 0.000000
 21685/30000: episode: 644, duration: 0.657s, episode steps:  18, steps per second:  27, episode reward: 41.083, mean reward:  2.282 [-2.053, 32.127], mean action: 1.833 [0.000, 6.000],  loss: 0.018953, mae: 0.307943, mean_q: 0.376457, mean_eps: 0.000000
 21727/30000: episode: 645, duration: 0.488s, episode steps:  42, steps per second:  86, episode reward: 35.535, mean reward:  0.846 [-3.000, 31.695], mean action: 5.524 [3.000, 15.000],  loss: 0.018712, mae: 0.295153, mean_q: 0.445781, mean_eps: 0.000000
 21748/30000: episode: 646, duration: 0.264s, episode steps:  21, steps per second:  80, episode reward: 41.073, mean reward:  1.956 [-2.478, 31.393], mean action: 2.333 [1.000, 6.000],  loss: 0.020073, mae: 0.302793, mean_q: 0.428695, mean_eps: 0.000000
 21777/30000: episode: 647, duration: 0.346s, episode steps:  29, steps per second:  84, episode reward: 38.028, mean reward:  1.311 [-2.332, 32.310], mean action: 3.517 [0.000, 15.000],  loss: 0.016098, mae: 0.282767, mean_q: 0.455340, mean_eps: 0.000000
 21832/30000: episode: 648, duration: 1.254s, episode steps:  55, steps per second:  44, episode reward: -33.000, mean reward: -0.600 [-33.000,  3.000], mean action: 3.000 [0.000, 16.000],  loss: 0.018237, mae: 0.290188, mean_q: 0.454302, mean_eps: 0.000000
 21854/30000: episode: 649, duration: 0.420s, episode steps:  22, steps per second:  52, episode reward: 44.200, mean reward:  2.009 [-2.224, 32.620], mean action: 1.955 [0.000, 15.000],  loss: 0.018408, mae: 0.296629, mean_q: 0.399942, mean_eps: 0.000000
 21882/30000: episode: 650, duration: 0.800s, episode steps:  28, steps per second:  35, episode reward: 38.207, mean reward:  1.365 [-2.261, 32.150], mean action: 3.179 [0.000, 16.000],  loss: 0.017068, mae: 0.305973, mean_q: 0.379367, mean_eps: 0.000000
 21904/30000: episode: 651, duration: 0.322s, episode steps:  22, steps per second:  68, episode reward: 44.500, mean reward:  2.023 [-2.332, 32.020], mean action: 1.409 [0.000, 15.000],  loss: 0.017809, mae: 0.299290, mean_q: 0.382861, mean_eps: 0.000000
 21944/30000: episode: 652, duration: 0.482s, episode steps:  40, steps per second:  83, episode reward: 36.000, mean reward:  0.900 [-3.000, 32.310], mean action: 2.700 [0.000, 6.000],  loss: 0.016092, mae: 0.288312, mean_q: 0.407722, mean_eps: 0.000000
 21977/30000: episode: 653, duration: 0.407s, episode steps:  33, steps per second:  81, episode reward: 41.073, mean reward:  1.245 [-2.629, 31.701], mean action: 1.939 [0.000, 16.000],  loss: 0.016550, mae: 0.285059, mean_q: 0.417112, mean_eps: 0.000000
 22010/30000: episode: 654, duration: 0.409s, episode steps:  33, steps per second:  81, episode reward: 38.613, mean reward:  1.170 [-2.904, 31.663], mean action: 3.121 [0.000, 16.000],  loss: 0.021901, mae: 0.308357, mean_q: 0.443535, mean_eps: 0.000000
 22032/30000: episode: 655, duration: 0.264s, episode steps:  22, steps per second:  83, episode reward: 39.000, mean reward:  1.773 [-2.431, 29.080], mean action: 2.636 [0.000, 6.000],  loss: 0.016236, mae: 0.280651, mean_q: 0.389510, mean_eps: 0.000000
 22052/30000: episode: 656, duration: 0.267s, episode steps:  20, steps per second:  75, episode reward: 38.901, mean reward:  1.945 [-2.899, 32.661], mean action: 2.650 [0.000, 16.000],  loss: 0.016982, mae: 0.289712, mean_q: 0.380307, mean_eps: 0.000000
 22075/30000: episode: 657, duration: 0.343s, episode steps:  23, steps per second:  67, episode reward: 41.792, mean reward:  1.817 [-2.546, 31.832], mean action: 2.391 [0.000, 16.000],  loss: 0.018813, mae: 0.291591, mean_q: 0.403168, mean_eps: 0.000000
 22126/30000: episode: 658, duration: 1.146s, episode steps:  51, steps per second:  45, episode reward: 41.527, mean reward:  0.814 [-2.156, 32.360], mean action: 2.294 [0.000, 21.000],  loss: 0.018012, mae: 0.295214, mean_q: 0.385545, mean_eps: 0.000000
 22168/30000: episode: 659, duration: 0.679s, episode steps:  42, steps per second:  62, episode reward: 33.000, mean reward:  0.786 [-2.731, 29.946], mean action: 3.643 [0.000, 16.000],  loss: 0.014774, mae: 0.282292, mean_q: 0.426073, mean_eps: 0.000000
